family	id	symbol	redmcsb_source	semantic_owner	classification	port_role	firestaff_mapping	disposition
L	0105	L0105_i_CoordinateSet	DUNVIEW.C:4033	F0109_DUNGEONVIEW_DrawDoorOrnament	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_viewport_d2l_d2r_f0107_wall_ornament_pc34_compat.md:10	explicit_non_port_local_state
L	0106	L0106_puc_CoordinateSet	DUNVIEW.C:4023	F0109_DUNGEONVIEW_DrawDoorOrnament	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_viewport_d2l_d2r_f0107_wall_ornament_pc34_compat.md:10	explicit_non_port_local_state
L	0107	L0107_puc_Multiple	DUNVIEW.C:4025	F0109_DUNGEONVIEW_DrawDoorOrnament	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_viewport_d2l_d2r_f0107_wall_ornament_pc34_compat.md:10	explicit_non_port_local_state
L	0108	L0108_puc_Bitmap_Native	DUNVIEW.C:4034	F0109_DUNGEONVIEW_DrawDoorOrnament	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_viewport_d2l_d2r_f0107_wall_ornament_pc34_compat.md:10	explicit_non_port_local_state
L	0109	L0109_i_NativeBitmapIndex	DUNVIEW.C:4143	F0110_DUNGEONVIEW_DrawDoorButton	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:23481	explicit_non_port_local_state
L	0110	L0110_i_CoordinateSet	DUNVIEW.C:4145	F0110_DUNGEONVIEW_DrawDoorButton	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:23481	explicit_non_port_local_state
L	0111	L0111_puc_CoordinateSet	DUNVIEW.C:4132	F0110_DUNGEONVIEW_DrawDoorButton	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:23481	explicit_non_port_local_state
L	0112	L0112_puc_Multiple	DUNVIEW.C:4135	F0110_DUNGEONVIEW_DrawDoorButton	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:23481	explicit_non_port_local_state
L	0113	L0113_puc_Bitmap_Native	DUNVIEW.C:4146	F0110_DUNGEONVIEW_DrawDoorButton	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:23481	explicit_non_port_local_state
L	0114	L0114_ui_Multiple	DUNVIEW.C:4237	F0111_DUNGEONVIEW_DrawDoor	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:21952	explicit_non_port_local_state
L	0116	L0116_ps_Door	DUNVIEW.C:4236	F0111_DUNGEONVIEW_DrawDoor	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:21952	explicit_non_port_local_state
L	0117	L0117_i_Multiple	DUNVIEW.C:4356	F0112_DUNGEONVIEW_DrawCeilingPit	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_viewport_d0l_d0r_f0115_front_cell_order_pc34_compat.c:34	explicit_non_port_local_state
L	0118	L0118_puc_Bitmap_Mask	DUNVIEW.C:4394	F0113_DUNGEONVIEW_DrawField	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:18661	explicit_non_port_local_state
L	0119	L0119_puc_Bitmap	DUNVIEW.C:4396	F0113_DUNGEONVIEW_DrawField	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:18661	explicit_non_port_local_state
L	0120	L0120_i_ByteWidth	DUNVIEW.C:4499	F0114_DUNGEONVIEW_GetExplosionBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:1364	explicit_non_port_local_state
L	0120	L0120_i_Width	DUNVIEW.C:3325	F0675_DUNGEONVIEW_GetScaledBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:1364	explicit_non_port_local_state
L	0121	L0121_i_Height	DUNVIEW.C:3326	F0114_DUNGEONVIEW_GetExplosionBitmap;F0675_DUNGEONVIEW_GetScaledBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:1364	explicit_non_port_local_state
L	0122	L0122_i_DerivedBitmapIndex	DUNVIEW.C:4501	F0114_DUNGEONVIEW_GetExplosionBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:1364	explicit_non_port_local_state
L	0123	L0123_puc_Bitmap	DUNVIEW.C:3323	F0114_DUNGEONVIEW_GetExplosionBitmap;F0675_DUNGEONVIEW_GetScaledBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:1364	explicit_non_port_local_state
L	0124	L0124_ps_ExplosionAspect	DUNVIEW.C:4498	F0114_DUNGEONVIEW_GetExplosionBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:1364	explicit_non_port_local_state
L	0125	L0125_puc_Bitmap_Native	DUNVIEW.C:3324	F0114_DUNGEONVIEW_GetExplosionBitmap;F0675_DUNGEONVIEW_GetScaledBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:1364	explicit_non_port_local_state
L	0126	L0126_i_Multiple	DUNVIEW.C:4585	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0127	L0127_i_Multiple	DUNVIEW.C:4597	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0128	L0128_puc_Multiple	DUNVIEW.C:4591	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0129	L0129_ps_ObjectAspect	DUNVIEW.C:4592	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0130	L0130_ul_RemainingViewCellOrdinalsToProcess	DUNVIEW.C:4614	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0131	L0131_puc_PaletteChanges	DUNVIEW.C:4615	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0132	L0132_puc_Bitmap	DUNVIEW.C:4616	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0133	L0133_puc_CoordinateSet	DUNVIEW.C:4617	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0134	L0134_i_DerivedBitmapIndex	DUNVIEW.C:4618	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0135	L0135_B_DrawAlcoveObjects	DUNVIEW.C:4619	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0136	L0136_i_ByteWidth	DUNVIEW.C:4620	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0137	L0137_i_Height	DUNVIEW.C:4621	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0138	L0138_i_ViewLane	DUNVIEW.C:4622	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0139	L0139_i_Cell	DUNVIEW.C:4623	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0140	L0140_i_PaddingPixelCount	DUNVIEW.C:4624	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0141	L0141_i_Height	DUNVIEW.C:4625	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0142	L0142_B_UseAlcoveObjectImage	DUNVIEW.C:4626	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0143	L0143_B_FlipHorizontal	DUNVIEW.C:4631	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0144	L0144_B_DrawingGrabbableObject	DUNVIEW.C:4633	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0145	L0145_auc_Box	DUNVIEW.C:4634	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0146	L0146_T_FirstThingToDraw	DUNVIEW.C:4642	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0147	L0147_ui_Multiple	DUNVIEW.C:4652	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0148	L0148_i_CellCounter	DUNVIEW.C:4655	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0149	L0149_ui_ObjectShiftIndex	DUNVIEW.C:4656	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0150	L0150_ui_Multiple	DUNVIEW.C:4663	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0151	L0151_T_GroupThing	DUNVIEW.C:4667	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0152	L0152_ps_Group	DUNVIEW.C:4684	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0153	L0153_ps_ActiveGroup	DUNVIEW.C:4685	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0154	L0154_ps_CreatureInfo	DUNVIEW.C:4686	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0155	L0155_ps_CreatureAspect	DUNVIEW.C:4687	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0156	L0156_i_CreatureSize	DUNVIEW.C:4691	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0157	L0157_i_CreatureDirectionDelta	DUNVIEW.C:4692	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0158	L0158_i_CreatureGraphicInfo	DUNVIEW.C:4694	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0159	L0159_i_CreatureAspect	DUNVIEW.C:4696	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0160	L0160_i_Unreferenced1	DUNVIEW.C:4698	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0161	L0161_i_CreatureIndex	DUNVIEW.C:4700	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0162	L0162_i_TransparentColor	DUNVIEW.C:4701	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
L	0163	L0163_i_SourceByteWidth	DUNVIEW.C:4703	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:tests/test_dm1_v1_hoc_f0115_material_order.c:25	explicit_non_port_local_state
