family	id	symbol	redmcsb_files	status	inventory_status	audit_basis
F	0095	F0095_DUNGEONVIEW_LoadWallSet	ATARIST.H;FMTOWNS.H;DUNVIEW.C;IIGS.H;DEFS.H;STARTUP2.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	095	F095_izzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0096	F0096_DUNGEONVIEW_LoadCurrentMapGraphics_CPSDF	ATARIST.H;FMTOWNS.H;DUNVIEW.C;IIGS.H;DEFS.H;NEWMAP.C;MOVESENS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	096	F096_qzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0097	F0097_DUNGEONVIEW_DrawViewport	PANEL.C;ATARIST.H;FMTOWNS.H;DUNVIEW.C;DRAWVIEW.C;IIGS.H;REVIVE.C;CHAMDRAW.C;COMMAND.C;DEFS.H;STARTUP2.C;ENTRANCE.C;DIALOG.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	097	F097_lzzz_	ATARIST.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0098	F0098_DUNGEONVIEW_DrawFloorAndCeiling	PANEL.C;ATARIST.H;FMTOWNS.H;DUNVIEW.C;IIGS.H;DEFS.H;CHAMPION.C;STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	098	F098_rzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0099	F0099_DUNGEONVIEW_CopyBitmapAndFlipHorizontal	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0100	F0100_DUNGEONVIEW_DrawWallSetBitmap	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0101	F0101_DUNGEONVIEW_DrawWallSetBitmapWithoutTransparency	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0102	F0102_DUNGEONVIEW_DrawDoorBitmap	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0103	F0103_DUNGEONVIEW_DrawDoorFrameBitmapFlippedHorizontally	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0104	F0104_DUNGEONVIEW_DrawFloorPitOrStairsBitmap	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0105	F0105_DUNGEONVIEW_DrawFloorPitOrStairsBitmapFlippedHorizontally	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0106	F0106_DUNGEONVIEW_TestResetToStep1_CPSF	ATARIST.H;VBLANK.C;DUNVIEW.C;IIGS.H;BASE.C;DEFS.H	implemented_narrow	implemented_narrow	src/dm1/dm1_v1_dungeonview_test_reset_to_step1_cpsf_pc34_compat.c; source CPSF reset transition, focused CTest
F	106	F106_rzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0107	F0107_DUNGEONVIEW_IsDrawnWallOrnamentAnAlcove_CPSF	DUNGEON.C;DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0108	F0108_DUNGEONVIEW_DrawFloorOrnament	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0109	F0109_DUNGEONVIEW_DrawDoorOrnament	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0110	F0110_DUNGEONVIEW_DrawDoorButton	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0111	F0111_DUNGEONVIEW_DrawDoor	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0112	F0112_DUNGEONVIEW_DrawCeilingPit	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0113	F0113_DUNGEONVIEW_DrawField	FMTOWNS.H;DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0114	F0114_DUNGEONVIEW_GetExplosionBitmap	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0115	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0116	F0116_DUNGEONVIEW_DrawSquareD3L	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0117	F0117_DUNGEONVIEW_DrawSquareD3R	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0118	F0118_DUNGEONVIEW_DrawSquareD3C_CPSF	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0119	F0119_DUNGEONVIEW_DrawSquareD2L	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0120	F0120_DUNGEONVIEW_DrawSquareD2R_CPSF	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0121	F0121_DUNGEONVIEW_DrawSquareD2C	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0122	F0122_DUNGEONVIEW_DrawSquareD1L	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0123	F0123_DUNGEONVIEW_DrawSquareD1R	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0124	F0124_DUNGEONVIEW_DrawSquareD1C	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0125	F0125_DUNGEONVIEW_DrawSquareD0L	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0126	F0126_DUNGEONVIEW_DrawSquareD0R	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0127	F0127_DUNGEONVIEW_DrawSquareD0C	DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0128	F0128_DUNGEONVIEW_Draw_CPSF	ATARIST.H;FMTOWNS.H;DUNVIEW.C;IIGS.H;DEFS.H;GAMELOOP.C;ENDGAME.C;ENTRANCE.C;MOVESENS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	128	F128_rzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0129	F0129_VIDEO_BlitShrinkWithPaletteChanges	ATARIST.H;GRF1MAIN.C;FMTOWNS.H;DUNVIEW.C;IIGS.H;IO.C;BASE.C;DEFS.H;HINTTEXT.C;ACTIDRAW.C;GRF1.C;BLTSHRNK.C;HINT004.C;TITLE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	129	F129_szzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0130	F0130_VIDEO_FlipHorizontal	GRF1MAIN.C;FMTOWNS.H;DUNVIEW.C;IIGS.H;FLIPHORI.C;BASE.C;DEFS.H;GRF1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0131	F0131_VIDEO_FlipVertical	GRF1MAIN.C;FLIPVERT.C;FMTOWNS.H;DUNVIEW.C;IIGS.H;BASE.C;DEFS.H;GRF1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0132	F0132_VIDEO_Blit	PANEL.C;ATARIST.H;FILLBOX.C;CEDTINCF.C;ANIM.C;FMTOWNS.H;BLIT.C;BLITMASK.C;OBJECT.C;DUNVIEW.C;TEXT2.C;DRAWVIEW.C;IIGS.H;REVIVE.C;MENU.C;CHAMDRAW.C;IO.C;HINT005.C;BASE.C;DEFS.H;HINTTEXT.C;SWITCH.C;EXPAND.C;DRAWMSGA.C;CEDTINC4.C;VDEO1.C;CEDT006.C;ANIMTOWN.C;CEDT027.C;SELECTOR.C;CEDTINCM.C;ENTRANCE.C;TITLE.C;DIALOG.C;CEDTINCN.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	132	F132_xzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0133	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	GRF1MAIN.C;MEMORY.C;FMTOWNS.H;BLITMASK.C;DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0134	F0134_VIDEO_FillBitmap	ATARIST.H;FILLBOX.C;FMTOWNS.H;DUNVIEW.C;IIGS.H;CHAMDRAW.C;COMMAND.C;IO.C;DEFS.H;BLITFILL.C;ACTIDRAW.C;UTSTGRAP.C;ENDGAME.C	implemented-narrow	implemented_narrow	bounded PC34 planar four-plane bitmap fill is directly tested; no production render caller is yet verified
F	134	F134_zzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0135	F0135_VIDEO_FillBox	ATARIST.H;FILLBOX.C;FMTOWNS.H;IIGS.H;IO.C;DEFS.H;BLITFILL.C;SWITCH.C;UTSTGRAP.C;ANIMTOWN.C;TOWNSIO.C;CEDT027.C;CEDTINCM.C;TEXT.C	implemented-narrow	implemented_narrow	caller-owned PC34 planar FillBox has bounded source/edge tests and F0692/F0732/F0733/F0735 dispatch coverage; full renderer ownership remains unverified
F	135	F135_xzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0136	F0136_VIDEO_HatchScreenBox	PANEL.C;ATARIST.H;FMTOWNS.H;IIGS.H;DEFS.H;BLITFILL.C;ACTIDRAW.C;UTSTGRAP.C;STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	136	F136_nzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0137	F0137_CPSEF_PatchFunctionWithHiddenCodeLauncher	PANEL.C;ATARIST.H;DUNVIEW.C;COPYPRO3.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	137	F137_pzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0139	F0139_DUNGEON_IsCreatureAllowedOnMap	ATARIST.H;GROUP.C;FMTOWNS.H;DUNGEON.C;IIGS.H;DEFS.H;MOVESENS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	139	F139_aqzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0140	F0140_DUNGEON_GetObjectWeight	PANEL.C;ATARIST.H;LOADSAVE.C;FMTOWNS.H;DUNGEON.C;CLIKVIEW.C;IIGS.H;MENU.C;DEFS.H;CHAMPION.C;PROJEXPL.C;CLIKCHAM.C	implemented-narrow	implemented_narrow	DM1 raw F0156 object-weight implementation covers exact source object families, waterskin charge bits, and raw container Slot recursion through F0159; incomplete source data fails closed.
F	140	F140_yzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0141	F0141_DUNGEON_GetObjectInfoIndex	PANEL.C;ATARIST.H;FMTOWNS.H;DUNGEON.C;OBJECT.C;DUNVIEW.C;IIGS.H;REVIVE.C;MENU.C;DEFS.H;ACTIDRAW.C;CHAMPION.C;PROJEXPL.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	141	F141_anzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0142	F0142_DUNGEON_GetProjectileAspect	PANEL.C;ATARIST.H;FMTOWNS.H;DUNGEON.C;DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	142	F142_aqzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0143	F0143_DUNGEON_GetArmourDefense	ATARIST.H;FMTOWNS.H;DUNGEON.C;IIGS.H;DEFS.H;CHAMPION.C	implemented-narrow	implemented_narrow	DM1 exact DUNGEON.C F0143 source body: G0239 defense with optional low-3-bit sharp multiplier through F0030; raw PC3.4 ARMOUR.Type route rejects absent and invalid rows.
F	143	F143_mzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0144	F0144_DUNGEON_GetCreatureAttributes	PANEL.C;ATARIST.H;FMTOWNS.H;DUNGEON.C;IIGS.H;MENU.C;DEFS.H;TIMELINE.C;MOVESENS.C	implemented-narrow	implemented_narrow	DM1 F0156 raw C04 GROUP.Type-to-G0243 Attributes accessor; rejects missing, non-group, and invalid source records without decoded-mirror substitution.
F	144	F144_amzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0145	F0145_DUNGEON_GetGroupCells	ATARIST.H;GROUP.C;FMTOWNS.H;DUNGEON.C;IIGS.H;DEFS.H;MOVESENS.C	implemented-narrow	implemented_narrow	Loaded raw C04 Cells away from party map; matching active C04 overlay on party map. Missing original C04 or active record rejects.
F	145	F145_rzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0146	F0146_DUNGEON_SetGroupCells	ATARIST.H;GROUP.C;FMTOWNS.H;DUNGEON.C;IIGS.H;DEFS.H;ENDGAME.C;MOVESENS.C	implemented-narrow	implemented_narrow	Writes loaded raw C04 Cells off-party or matching active overlay on party map; F0262 consumes the source route.
F	146	F146_aczz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0147	F0147_DUNGEON_GetGroupDirections	ATARIST.H;GROUP.C;FMTOWNS.H;DUNGEON.C;IIGS.H;DEFS.H;MOVESENS.C	implemented-narrow	implemented_narrow	Uses G0258 00/55/AA/FF raw-direction expansion off-party and matching active packed directions on party map; F0262 consumes it.
F	147	F147_aawz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0148	F0148_DUNGEON_SetGroupDirections	ATARIST.H;GROUP.C;FMTOWNS.H;DUNGEON.C;IIGS.H;DEFS.H;ENDGAME.C;MOVESENS.C	implemented-narrow	implemented_narrow	Writes normalized raw C04 Direction off-party or packed active directions on party map; unrepresentable or missing active state rejects.
F	148	F148_aayz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0149	F0149_DUNGEON_IsWallOrnamentAnAlcove	PANEL.C;ATARIST.H;FMTOWNS.H;DUNGEON.C;DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	149	F149_aawz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0150	F0150_DUNGEON_UpdateMapCoordinatesAfterRelativeMovement	PANEL.C;ATARIST.H;GROUP.C;FMTOWNS.H;DUNGEON.C;DUNVIEW.C;IIGS.H;CLIKMENU.C;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	150	F150_wzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0151	F0151_DUNGEON_GetSquare	ATARIST.H;GROUP.C;FMTOWNS.H;DUNGEON.C;CLIKVIEW.C;IIGS.H;MENU.C;CLIKMENU.C;DEFS.H;PROJEXPL.C	implemented-narrow	implemented_narrow	CSB real byte-map owner implements the defined F0151 body, including immediate corridor edge-wall ornament flags; malformed/non-PC34 layouts fail closed.
F	151	F151_rzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0152	F0152_DUNGEON_GetRelativeSquare	FMTOWNS.H;DUNGEON.C;IIGS.H;DEFS.H;GAMELOOP.C	implemented-narrow	implemented_narrow	CSB real byte-map owner uses exact F0150 direction-vector order then F0151; invalid direction/layout fails closed.
F	0153	F0153_DUNGEON_GetRelativeSquareType	ATARIST.H;FMTOWNS.H;DUNGEON.C;DUNVIEW.C;IIGS.H;DEFS.H	implemented-narrow	implemented_narrow	CSB real byte-map owner derives M034 square type solely from its F0152 result.
F	153	F153_yzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0154	F0154_DUNGEON_GetLocationAfterLevelChange	ATARIST.H;FMTOWNS.H;DUNGEON.C;DUNVIEW.C;IIGS.H;CLIKMENU.C;DEFS.H;MOVESENS.C	implemented	implemented	CSB real PC34 MAP owner converts local to global coordinates and selects only a same-global-coordinate target MAP at the requested source level; no adjacency fallback remains.
F	154	F154_afzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0155	F0155_DUNGEON_GetStairsExitDirection	PANEL.C;ATARIST.H;FMTOWNS.H;DUNGEON.C;IIGS.H;CLIKMENU.C;DEFS.H;MOVESENS.C	implemented	implemented	CSB real PC34 stairs owner follows F0151 for both source and exit square, including the original orientation and wall/stairs outcome encoding.
F	155	F155_ahzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0156	F0156_DUNGEON_GetThingData	PANEL.C;ATARIST.H;GROUP.C;FMTOWNS.H;DUNGEON.C;OBJECT.C;CLIKVIEW.C;DUNVIEW.C;IIGS.H;REVIVE.C;MENU.C;READWRIT.C;DEFS.H;CHAMPION.C;TIMELINE.C;ENDGAME.C;PROJEXPL.C;MOVESENS.C;CHEST.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	156	F156_afzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0157	F0157_DUNGEON_GetSquareFirstThingData	ATARIST.H;GROUP.C;FMTOWNS.H;DUNGEON.C;CLIKVIEW.C;IIGS.H;DEFS.H;TIMELINE.C;PROJEXPL.C;MOVESENS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	157	F157_rzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0158	F0158_DUNGEON_GetWeaponInfo	ATARIST.H;FMTOWNS.H;DUNGEON.C;IIGS.H;MENU.C;DEFS.H;CHAMPION.C;PROJEXPL.C;AMMO.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	158	F158_ayzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0159	F0159_DUNGEON_GetNextThing	PANEL.C;ATARIST.H;GROUP.C;FMTOWNS.H;DUNGEON.C;DUNVIEW.C;IIGS.H;REVIVE.C;READWRIT.C;DEFS.H;TIMELINE.C;ENDGAME.C;PROJEXPL.C;MOVESENS.C;CHEST.C	implemented-narrow	implemented_narrow	CSB explicit real-PC34 Thing-chain owner reads only Generic.Next from F0156-bounded data; missing records fail closed.
F	159	F159_rzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0160	F0160_DUNGEON_GetSquareFirstThingIndex	DUNGEON.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0161	F0161_DUNGEON_GetSquareFirstThing	ATARIST.H;GROUP.C;FMTOWNS.H;DUNGEON.C;CLIKVIEW.C;IIGS.H;REVIVE.C;DEFS.H;TIMELINE.C;ENDGAME.C;PROJEXPL.C;MOVESENS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	161	F161_szzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0162	F0162_DUNGEON_GetSquareFirstObject	ATARIST.H;FMTOWNS.H;DUNGEON.C;DUNVIEW.C;IIGS.H;DEFS.H;TIMELINE.C;ENDGAME.C;MOVESENS.C	implemented-narrow	implemented_narrow	CSB explicit real-PC34 owner starts at F0161 and uses F0159 to select the first C04-or-later Thing; bounded malformed cycles fail closed.
F	162	F162_afzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0163	F0163_DUNGEON_LinkThingToList	ATARIST.H;GROUP.C;FMTOWNS.H;DUNGEON.C;IIGS.H;DEFS.H;ENDGAME.C;PROJEXPL.C;MOVESENS.C;CHEST.C	implemented	implemented	CSB loaded-PC34 owner follows square-first insertion and tail append, paired atomically with F0164 so a rejected target cannot lose a source Thing.
F	163	F163_amzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0164	F0164_DUNGEON_UnlinkThingFromList	ATARIST.H;FMTOWNS.H;DUNGEON.C;IIGS.H;REVIVE.C;DEFS.H;TIMELINE.C;ENDGAME.C;PROJEXPL.C;MOVESENS.C	implemented	implemented	CSB loaded-PC34 owner follows square-first removal and Generic.Next repair; complete raw arena rollback preserves the original when link admission fails.
F	164	F164_dzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0165	F0165_DUNGEON_GetDiscardedThing	DUNGEON.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
